,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
153,Cory Morrow,Lonesome,6Ca9qN2UcEgenWa5px1HyR,0.0555,0.532,189413,0.818,0.0,4,0.115,-2.726,0,0.0395,130.078,4,0.443
154,Brad Paisley,Online,0UCQ9RkNu2cjZclKFMwvEL,0.0882,0.557,289413,0.856,0.0326,7,0.681,-5.294,1,0.0687,133.527,4,0.846
155,Alan Jackson,Hard Hat And A Hammer,4wLe9IeNMUovE9UWg9fiSB,0.229,0.753,168813,0.621,3.23e-05,4,0.218,-7.489,1,0.0294,124.942,4,0.666
156,Johnny Cash,Redemption Day,3yiIyJMMR5rbAQFWXYrsdj,0.903,0.471,262133,0.266,7.07e-05,10,0.101,-12.137,0,0.0333,92.182,4,0.353
157,Zac Brown Band,Quiet Your Mind,6YBA65p2bAAQrsUdZSDZf6,0.373,0.46,220333,0.411,0.0,1,0.0896,-7.238,1,0.0314,158.988,3,0.114
158,Colt Ford,Dirt Road Anthem,1g8Tju9Ev4fjUktqLRTmMj,0.321,0.809,228467,0.59,3.62e-05,2,0.135,-7.362,1,0.0637,129.98,4,0.94
159,Deer Tick,Twenty Miles,69XEXAbJTZwFfVz7ayfg3I,0.529,0.501,223933,0.784,0.0766,0,0.131,-7.089,1,0.0334,113.643,4,0.34
160,Zac Brown Band,Can't You See (feat. Kid Rock) [Live] [Pass The Jar - Zac Brown Band and Friends Live from the Fabulous Fox Theatre In Atlanta],5WEVM8TCxYLE6ChEe1Tom6,0.174,0.475,346427,0.853,3.21e-05,6,0.631,-5.063,1,0.0564,88.066,4,0.553
161,Brantley Gilbert,Hell On An Angel,1fJFIngJHiI3upOXCb1hkJ,0.0134,0.571,195067,0.818,0.0027,5,0.0558,-5.478,0,0.0379,136.025,4,0.584
162,Jo Dee Messina,Heaven Was Needing A Hero,1ZORIAAPFg3akZMeiPaXCO,0.38,0.378,264853,0.234,0.0,0,0.214,-12.396,1,0.0315,143.46,4,0.202
163,Josh Thompson,Beer On The Table,6z85mASJnIThoQ491NyIvY,0.068,0.677,190125,0.949,0.0,1,0.326,-3.47,1,0.0284,128.523,4,0.949
164,Lady A,Our Kind Of Love,4mtIIpksLr41WmzNHyUtKy,0.047,0.632,249253,0.926,0.000169,4,0.116,-3.463,1,0.0322,112.058,4,0.889
165,Jason Aldean,Heartache That Don't Stop Hurting,06EImdwFOTUtJAdmDeTiR4,0.155,0.55,234960,0.68,0.0,7,0.0925,-3.811,1,0.0284,146.872,4,0.463
166,Cody Jinks,Loveletters and Cigarettes,0LICHo2lA4ByCHi5hnMUyk,0.204,0.529,243453,0.561,0.0,7,0.134,-5.217,1,0.0284,147.447,4,0.337
167,Sugarland,Little Miss,1hiIyiFaVmFvYKDnEWGzvb,0.0959,0.351,271267,0.797,4.12e-05,11,0.157,-4.286,1,0.0379,129.14,5,0.243
168,Jamey Johnson,Can't Cash My Checks,675zCJO2limcmfqpdcs9In,0.376,0.447,437853,0.379,0.0762,0,0.091,-10.279,1,0.0341,113.427,3,0.17
169,Randy Travis,He Walked on Water,1wco5cASzUIC5e7cqC60K9,0.354,0.609,205667,0.343,7.14e-06,2,0.127,-9.49,1,0.026,90.318,4,0.416
170,k.d. lang,Hallelujah,5S0pF13mOsTnYweFwFy4D0,0.846,0.339,308440,0.184,2.71e-06,4,0.109,-8.624,1,0.0289,76.053,4,0.0989
171,Zac Brown Band,Cold Hearted,2q40yq9UxqYGKuVZnynPxV,0.414,0.4,227560,0.465,2.24e-05,1,0.0739,-6.53,1,0.0264,166.01,4,0.316
172,Randy Rogers Band,Too Late For Goodbye,4FZNHzDO3nZUGKWoKZrQKU,0.0102,0.59,220187,0.778,0.0,0,0.3,-5.464,1,0.0333,129.731,4,0.498
173,Buck Owens,I've Got A Tiger By The Tail,2WszqJ38iBNu18VfZBH2IO,0.445,0.616,133987,0.58,3.17e-05,4,0.0893,-5.74,1,0.0331,96.552,4,0.959
174,Rascal Flatts,Why Wait,3uSeT5T2pOEx5fTdYFJasm,0.122,0.612,224840,0.765,0.0,2,0.103,-4.915,1,0.0404,122.021,4,0.553
175,Buck Owens,Love's Gonna Live Here,0svhKL5JfIxASjbmEkxXKV,0.464,0.621,124147,0.552,0.00135,8,0.0735,-6.986,1,0.0242,92.668,4,0.969
176,Old 97's,"Champaign, Illinois",5Ed2crPH1EuxwI1iUKZlnD,0.00232,0.548,205387,0.877,9.49e-06,5,0.223,-5.647,1,0.0348,140.063,4,0.887
177,Clay Walker,This Woman and This Man,1FkD56SgSNl5SBU6mVMU2i,0.0366,0.586,262680,0.581,0.0,6,0.0428,-9.19,0,0.0345,147.982,4,0.46
178,Jason Aldean,Days Like These,7qfY6oFskXAgdhwiUQYZJS,0.0413,0.401,239413,0.863,0.0,2,0.0689,-4.339,1,0.0482,184.033,4,0.674
179,Alan Jackson,Don't Rock The Jukebox,2i2Bkg9DmikWMj3NZXh1hj,0.103,0.63,171667,0.756,0.00041,7,0.318,-6.612,1,0.0256,147.498,4,0.8
180,Garrett Hedlund,Timing Is Everything,5aCyr0HOfRgP5javZTyz66,0.92,0.641,204787,0.109,5.68e-06,0,0.115,-13.047,1,0.0359,134.367,4,0.163
181,The Chicks,Not Ready to Make Nice,5dPfweC4kFNvS45Hke0FBF,0.111,0.448,238227,0.508,8.09e-05,6,0.113,-6.153,1,0.0276,83.241,4,0.236
182,The Chicks,Goodbye Earl,6hRZ6K5MzPMKxUoEqHjBW0,0.0242,0.703,258493,0.689,0.0,0,0.0757,-7.462,1,0.0293,122.814,4,0.802
183,Alan Jackson,Chattahoochee,2WzeWKX4Mymqvyxo2CBpPX,0.359,0.6,147707,0.84,0.0,0,0.127,-5.181,1,0.038,174.482,4,0.866
184,Brad Paisley,Celebrity,5xr4NKzmwqr0cvRMZr7cFz,0.379,0.643,223400,0.837,8.76e-06,0,0.18,-4.535,1,0.0316,123.777,4,0.787
185,Trace Adkins,Til The Last Shot's Fired,1fcJFI3LvRK9is51pDwI6N,0.506,0.416,300107,0.465,1.79e-05,6,0.104,-7.117,0,0.035,73.896,1,0.223
186,Chris Cagle,Laredo,1FPdKaYo5DK8oxCwkUq0GS,0.16,0.47,229573,0.794,0.0,1,0.0927,-5.784,1,0.0438,159.983,4,0.673
187,Jason Aldean,If She Could See Me Now,5lIyZPP3F45TStqOXwgg8v,0.0017,0.632,210347,0.866,2.14e-06,7,0.153,-5.334,0,0.0331,120.062,4,0.444
188,Jerrod Niemann,Down In Mexico,6cVqgJjPs02jyrCaEXBIHJ,0.536,0.738,192027,0.783,2.26e-05,9,0.109,-5.008,1,0.0285,110.007,4,0.708
189,Lady A,Hello World,2zdltIgwTAWGXHHJGTPKqv,0.0555,0.427,326107,0.531,0.00106,8,0.0835,-6.985,1,0.0297,111.079,4,0.145
190,Darius Rucker,I Got Nothin',5SHrrJllBeZqG7wEWZvYSN,0.169,0.554,204360,0.621,0.0,9,0.086,-5.37,1,0.0325,147.798,4,0.257
191,Blaze Foley,If I Could Only Fly,3ajCj2432Q1WSv5QC6C31F,0.949,0.601,244027,0.128,0.0447,11,0.111,-15.67,1,0.0288,95.908,4,0.431
192,Josh Turner,All Over Me,1s8DkdE3uOWrGU7vonKrbK,0.403,0.546,199493,0.776,0.00633,1,0.193,-7.359,1,0.0352,169.847,4,0.888
193,Trace Adkins,Whoop A Man's Ass,1WAgUnY35IbBfXfBgZrToP,0.00306,0.529,203467,0.933,0.0233,2,0.0953,-5.473,1,0.0719,145.862,4,0.672
194,Blaze Foley,Big Cheeseburgers & Good French Fries,0qIJPc8EF7EATnXbtNaVZP,0.906,0.592,134773,0.28,0.00122,11,0.109,-14.453,1,0.0495,107.384,4,0.631
195,The Lacs,Me and My Boys (feat. JB and The Moonshine Band),46gKSJCAUa5P3PKDaLyt3x,0.201,0.663,250493,0.713,0.0,6,0.44,-5.261,1,0.0511,85.039,4,0.612
196,Brantley Gilbert,Them Boys,0hpOoqJXIzuMnVz2vhSwNt,0.314,0.57,235573,0.665,0.0,6,0.103,-7.657,1,0.0299,140.202,4,0.459
197,Steve Winwood,The Finer Things,0qrOEuhMXqAyMMyfOCZ2yC,0.18,0.782,251200,0.713,0.0342,2,0.105,-6.999,0,0.0325,124.677,4,0.572
198,Keith Urban,Put You In A Song,7bkgRHkiyRO1vWzG1hTicD,0.0174,0.621,220387,0.78,0.0,2,0.0681,-8.502,1,0.0333,134.022,4,0.822
199,The Chicks,There's Your Trouble,5txn76i4JdbDINtXtgSMVr,0.502,0.738,191587,0.791,0.0,2,0.308,-7.537,1,0.026,126.722,4,0.914
200,Blake Shelton,Playboys of the Southwestern World,5C947CHVinT2cz6NSEkw5p,0.112,0.535,269107,0.829,0.0,7,0.683,-4.432,1,0.0526,145.87,4,0.712
201,Lady A,When You Got A Good Thing,6Y2SEr5cqYtWJyO5g6CvsM,0.0823,0.546,297867,0.637,1.44e-05,7,0.127,-5.868,0,0.0306,132.944,4,0.308
202,Jamey Johnson,Lonely At The Top,0jlqvPEW6s0U8vDJuIYCwU,0.331,0.648,193773,0.645,0.00212,9,0.21,-8.334,1,0.0333,116.593,4,0.692
203,Buck Owens,Streets Of Bakersfield,6dYCiAzt1o9D1XeEVrID1B,0.174,0.471,156640,0.672,0.0,9,0.054,-5.741,1,0.0369,202.998,4,0.95
204,The Band Perry,Postcard From Paris,3xltN99Cj2KF5AZFhjDibh,0.0732,0.54,215147,0.688,0.0,8,0.0804,-5.366,1,0.0304,143.888,4,0.524
205,Chris Cagle,Wal-Mart Parking Lot,56vasY8Rj0KZOmRBGdxWJG,0.237,0.552,262533,0.755,0.0,6,0.389,-5.434,1,0.039,146.601,4,0.611
206,Brantley Gilbert,Halfway To Heaven,2QEQFkPeC1F61D0WDU3xuO,0.223,0.493,190747,0.735,0.0,2,0.274,-6.074,1,0.0332,153.898,4,0.519
207,Gary Allan,Get Off On The Pain,0DJev1kGOCzaY8Ae3oQwH0,0.0225,0.385,234307,0.888,3.7e-06,0,0.171,-4.51,1,0.0536,168.089,4,0.636
208,Colt Ford,Cricket on a Line Featuring Rhett Akins,1kMEwjZubAuZfsFeJpx5u5,0.0364,0.809,215720,0.725,0.0,9,0.0779,-7.288,1,0.0811,127.987,4,0.909
209,Brad Paisley,Ticks,1SVCwCOovH1sDZvD7s8f4n,0.0346,0.624,270920,0.803,3.55e-05,4,0.111,-6.307,1,0.0293,94.435,4,0.719
210,Dierks Bentley,Up On The Ridge,6jHKCWp15grCREpx7arDix,0.495,0.628,214867,0.823,2.8e-05,8,0.0768,-6.531,0,0.028,111.609,4,0.41
211,Kenny Chesney,Hemingway's Whiskey,0NDPfSOj6gQS3Xn2jdeivi,0.845,0.685,209307,0.196,0.00653,3,0.106,-13.927,1,0.0324,75.971,4,0.475
212,Jamey Johnson,Poor Man Blues,6xssgt6hjr2ZX7kTXyv8ID,0.259,0.589,211400,0.262,0.000928,7,0.565,-12.987,1,0.06,133.902,4,0.234
213,Josh Gracin,Nothin' To Lose,1J0X1FrlX9tPgj2vnelTSm,0.371,0.607,156893,0.876,0.0,7,0.518,-4.117,1,0.0382,121.043,4,0.886
214,Trace Adkins,Chrome,26ycbqowYZ01xEqdtfr0EW,0.112,0.474,201693,0.924,6.93e-06,9,0.229,-3.923,1,0.062,179.746,4,0.774
215,Johnny Cash,Satisfied Mind,4i5U0edk7EZFrgbrV5CiZ6,0.917,0.496,168067,0.248,6.43e-06,9,0.123,-11.604,1,0.047,141.923,3,0.361
216,Jason Aldean,It Ain't Easy,6qVUMnAi9T7yRL5AJph9zR,0.00942,0.606,181493,0.659,7.27e-06,7,0.0957,-5.202,1,0.0297,97.997,4,0.442
217,Brantley Gilbert,Bending The Rules And Breaking The Law,1G2TUxQCyUieOl4maQErch,0.00248,0.449,206413,0.792,1.08e-05,3,0.382,-5.24,1,0.0276,80.033,4,0.592
218,Blake Mills,Wintersong,4yXl4ddCMdM7TTDcylRzLP,0.782,0.473,256443,0.756,0.0489,7,0.145,-8.219,0,0.0619,117.688,4,0.738
219,Blake Mills,It'll All Work Out,4fWi9tlWzs2XUejI8qjC6d,0.792,0.759,268388,0.445,0.153,9,0.108,-8.068,1,0.0336,118.85,4,0.571
220,Alan Jackson,Small Town Southern Man,5jE8yYTU1Kc5QtXZ0fC49D,0.161,0.679,279907,0.601,6.39e-06,3,0.281,-7.395,1,0.0245,132.983,4,0.57
221,The Lacs,Left Of Me,3uwevBVXZeP8SyDnSt1Q9P,0.199,0.705,240000,0.675,0.0,6,0.274,-5.713,1,0.043,143.949,4,0.778
222,Jamey Johnson,Macon,1ViJrx8x9X2d7Fij4JJqL1,0.34,0.343,258213,0.49,0.151,7,0.0891,-9.998,1,0.0334,144.242,4,0.326
223,Garrett Hedlund,Silver Wings,1oGdZfuQp65dVUmJubeKTV,0.731,0.578,201867,0.522,0.000143,2,0.129,-8.391,1,0.0241,101.73,4,0.403
224,Brad Paisley,Alcohol,5CsAa6bVktZFqlfSKRPswX,0.393,0.541,291293,0.79,2.09e-06,11,0.17,-4.945,1,0.0327,141.694,3,0.576
225,Justin Townes Earle,Wanderin',73i4mCmW8iOCfz3wFfc2v6,0.00891,0.481,158053,0.525,0.000821,8,0.0695,-7.359,1,0.0363,111.082,4,0.582
226,Brantley Gilbert,Back In The Day,1gFvsKNdzRkNF1XMdK6Ke1,0.0163,0.433,229973,0.701,4.79e-06,1,0.142,-6.017,1,0.0279,175.886,4,0.341
227,Big Smo,Kuntry Boys (feat. Lil Wyte & JellyRoll),6he5Be3IhDHAHJhTlxO6oK,0.109,0.679,294375,0.962,0.0,0,0.255,-2.611,1,0.238,143.418,4,0.816
228,Colt Ford,Chicken & Biscuits Featuring James Otto,3QIn98ntBA7u7U70hpkXIc,0.0281,0.664,186920,0.518,4.78e-06,7,0.302,-10.245,1,0.0259,105.004,4,0.477
229,Josh Thompson,Won't Be Lonely Long,5OnHu0O7kHoYigPjOsctMy,0.189,0.662,223655,0.896,0.0,7,0.163,-4.306,1,0.0355,121.536,4,0.85
230,Merle Haggard,The Bottle Let Me Down,4zzcta2PO7TIs9YuXZ6G2u,0.552,0.705,168467,0.451,0.000845,2,0.118,-8.469,1,0.0275,125.86,4,0.704
231,Reba McEntire,If I Were A Boy,6snYsO7fEOcG63Mi4cenj8,0.186,0.515,232467,0.535,0.0,4,0.134,-6.492,1,0.0329,180.046,4,0.379
232,Alan Jackson,Freight Train,6oo0HD3mrcYtzApYeYsS4L,0.495,0.706,279067,0.758,8.16e-05,7,0.116,-7.543,0,0.0323,120.966,4,0.691
233,Rodney Atkins,Chasin' Girls,7CsJVnsVzdNR3zIKAHTUKG,0.207,0.576,209480,0.914,0.0,2,0.324,-2.41,1,0.0359,143.959,4,0.847
234,Zac Brown Band,Who Knows,22CP126Lk8HEfaAylS7zkG,0.00496,0.485,599315,0.798,0.00542,11,0.188,-6.49,1,0.0458,175.985,4,0.512
235,Chris Cagle,"I Breathe In, I Breathe Out",3r513lY50AOJBqaG4nP2LT,0.178,0.316,243947,0.514,0.0,7,0.194,-7.048,1,0.0271,185.882,4,0.242
236,Justin Townes Earle,Slippin' And Slidin',6V69TezPrsMLCWpRaCKOcW,0.489,0.474,178160,0.482,0.00021,4,0.106,-8.838,1,0.0265,96.565,3,0.301
237,The Charlie Daniels Band,The Devil Went Down to Georgia,2OxTVeKdsYBSvfXLzzA88w,0.16,0.532,214840,0.711,0.0,0,0.0963,-6.839,1,0.0587,134.462,4,0.906
238,Alan Jackson,Gone Country,0MMTYholdf61c07jdCJi2I,0.133,0.657,259293,0.757,2.65e-06,7,0.141,-4.838,1,0.0257,125.563,4,0.648
239,Jamey Johnson,Playing The Part,0beXxmynGqSiUP87RZsJS7,0.266,0.593,269200,0.675,0.011,2,0.668,-9.586,1,0.05,120.389,4,0.438
240,Bad Company,Feel Like Making Love,6trn2Smoif7ejl3SyEbBJu,0.153,0.452,406024,0.635,1.45e-06,7,0.754,-7.444,1,0.0321,81.825,4,0.311
241,The Lacs,Country Boy's Paradise,2n9n090a0SH9McqY8B7gni,0.367,0.763,233000,0.786,1.61e-06,0,0.386,-5.359,1,0.0267,122.039,4,0.804
242,Florida Georgia Line,Backwoods Beauty Queen,3NjZxOk8zwCzcBCf2YBAkZ,0.00069,0.404,255080,0.683,0.0,8,0.225,-7.664,1,0.0323,162.305,4,0.41
243,Florida Georgia Line,Now That She's Gone,6H2gUqvT7isxhqcHq0Ccdc,0.0209,0.467,250987,0.606,0.0,5,0.0905,-10.214,1,0.0488,156.015,4,0.392
244,Florida Georgia Line,You're Country,0k43d7zFZNdgZWg0LETRfA,0.00132,0.475,248307,0.624,0.0,1,0.0891,-9.838,1,0.0404,80.962,4,0.24
245,Alan Jackson,Home,5F9vMg6m2ulsjchLUIQu3V,0.236,0.645,197920,0.331,0.0,0,0.363,-8.02,1,0.0285,83.919,4,0.491
246,The Chicks,Ready to Run,7uS5Sin6kgaupRtgYZDntE,0.247,0.641,230813,0.65,0.000539,7,0.262,-7.566,1,0.0322,98.764,4,0.309
247,The Guess Who,Laughing,3LMXAUFA6PWe0iHyHfMKRL,0.432,0.378,161093,0.505,0.000226,2,0.27,-10.863,1,0.042,95.254,4,0.415
248,Randy Rogers Band,Damn The Rain,4heisfhXaGXkOB8o37OIkr,0.296,0.406,181840,0.578,0.0,7,0.0737,-6.781,1,0.0382,147.188,4,0.178
249,Zac Brown Band,Martin,6oXghnUUe9u2iIZPNfCxjl,0.561,0.637,306493,0.373,1.27e-05,3,0.0943,-9.206,1,0.0282,135.943,4,0.138
250,Trace Adkins,Rough & Ready,6M2B5GBFjzlcCpu53lTadi,0.0538,0.708,188173,0.922,2.68e-05,2,0.293,-3.899,1,0.0424,117.005,4,0.702
251,Billy Currington,Bad Day Of Fishin',1wqKqX7OcLDp2bL5c4mM4S,0.548,0.834,182880,0.575,0.0,11,0.194,-4.683,1,0.0317,115.977,4,0.526
252,Jason Boland & The Stragglers,Gallo Del Cielo,1zNLZQS9lkbGtCxMF5WHq8,0.086,0.574,403253,0.806,3.07e-06,4,0.952,-5.465,1,0.0484,124.866,4,0.62
253,Whitey Morgan and the 78's,I Ain't Drunk,4Nd59WapL33xCNlxW7pEzQ,0.203,0.704,180080,0.699,3.54e-05,1,0.0838,-6.497,0,0.0464,140.12,4,0.818
254,Kevin Fowler,Hard Man to Love,1hTVjihLZcyCWIkT3MEC2L,0.0992,0.565,242773,0.523,0.0,9,0.11,-6.301,1,0.0269,114.45,4,0.366
255,Vince Gill,Whenever You Come Around,7ifAFPW01nkAeZL7vc0joA,0.762,0.715,257947,0.258,1.5e-05,11,0.112,-9.706,1,0.0281,115.373,4,0.197
256,Justin Townes Earle,Ain't Waitin',3mkFgjKr4NFQWc8W407gOb,0.137,0.711,136187,0.807,0.00383,9,0.138,-6.868,1,0.0336,133.561,4,0.826
257,Tim McGraw,Real Good Man,0yaFTATcDksHOfyOkckqir,0.00986,0.56,254600,0.827,1.13e-05,2,0.328,-5.393,1,0.0266,89.93,4,0.639
258,Randy Travis,King of the Road,4bwO2XUKLaL1wM8VTr8L7F,0.253,0.84,228213,0.332,1.6e-06,2,0.111,-10.759,1,0.0427,120.495,4,0.621
259,Tim McGraw,"I Like It, I Love It",410J2kbUbXDTadnS0WOGty,0.0196,0.643,205707,0.961,0.0,0,0.948,-5.298,1,0.0315,124.027,4,0.96
260,Florida Georgia Line,Never Let Her Go,3IC8Rm2a46m3lcy3icCXQU,0.0434,0.483,259947,0.322,0.0,1,0.209,-11.071,0,0.0277,135.757,4,0.247
261,Josh Abbott Band,All of a Sudden,3DIfeSdC0hxvwCpePzyPJH,0.0929,0.616,182427,0.764,0.0,7,0.189,-5.408,1,0.0277,116.011,4,0.685
262,JB and The Moonshine Band,Perfect Girl,4Kl28smR9dF3euQV9pPEQ0,0.31,0.639,196599,0.694,0.0,7,0.127,-6.104,1,0.0333,74.988,4,0.625
263,Josh Turner,Lovin' You On My Mind,66PKRNP4bNGkBS7OvNgEav,0.539,0.553,219640,0.435,0.00137,4,0.113,-8.443,1,0.0279,147.777,4,0.461
264,Trace Adkins,Brown Chicken Brown Cow,2WL8MVwpWCV0OHsd1mzxPn,0.0394,0.541,205707,0.916,0.00821,7,0.0895,-5.16,0,0.0777,171.884,4,0.652
265,Tom Petty and the Heartbreakers,Something Good Coming,53DoKGKHCae8SekXxqUqys,0.888,0.336,250520,0.28,0.00228,7,0.111,-13.741,1,0.0322,147.644,3,0.162
266,Brad Paisley,Then (Piano Mix),6uv0GnArZDs61ivyZQL7kS,0.862,0.544,260493,0.34,3.57e-06,0,0.0957,-8.95,1,0.0291,144.812,4,0.257
267,Big Smo,Boss Of Tha Stix (feat. Mr. Sneed),1RSGoCowS2H2ECzRyPuSln,0.145,0.696,221624,0.878,0.0,2,0.224,-3.428,1,0.25,150.028,4,0.69
268,Tom Petty and the Heartbreakers,I Should Have Known It,0qyQKbbPLaG9FIENFTL7KY,0.0357,0.262,215613,0.816,0.000105,0,0.347,-4.154,1,0.0352,154.85,4,0.64
269,Ray Wylie Hubbard,Drunken Poet's Dream,4dFwWP4K2HQHJah83JQMRH,0.0882,0.477,260607,0.572,9.05e-05,7,0.0838,-7.762,1,0.0285,125.085,4,0.431
270,Lee Brice,Picture Of Me,5q6INL1wyIWQNcN3ZGlwBc,0.0163,0.452,271400,0.832,0.0,10,0.123,-3.848,0,0.0409,154.118,4,0.353
271,Mikel Knight,Whiskey Drinkin,775XnTBOtjl4gHLziSHf9H,0.295,0.83,250227,0.884,0.0,2,0.104,-4.386,1,0.0634,126.024,4,0.951
272,The Chicks,Long Time Gone,7xhhDOQa7X36TmU45uoVi6,0.142,0.547,247200,0.669,3.01e-06,2,0.153,-6.922,1,0.0323,169.788,4,0.809
273,Chris Cagle,Miss Me Baby,7LK24bSJb4Q1zGi4inTZyy,0.188,0.514,234293,0.609,2.5e-06,1,0.0793,-5.034,1,0.0267,147.774,4,0.362
274,Florida Georgia Line,Man I Am Today,0DVwr9yPYtcVoqZAzyHdSj,0.0354,0.481,251907,0.392,0.0,6,0.227,-11.632,1,0.0295,147.978,4,0.254
275,Reba McEntire,Somebody's Chelsea,4lAMsn0m2IDUGb9ZV094kQ,0.216,0.477,273027,0.514,0.0,8,0.0598,-7.027,1,0.0311,72.687,4,0.217
276,Justin Townes Earle,Christchurch Woman,1nZ1SM3KvFuyuMJKKuFaPa,0.418,0.657,251133,0.542,0.0057,5,0.292,-9.093,1,0.0275,119.568,4,0.801
277,Aaron Watson,Fast Cars Slow Kisses,52OrQm2AEqPxtBirw2VOfz,0.0806,0.669,190053,0.756,0.0,4,0.11,-7.643,1,0.0486,148.005,4,0.817
278,Colt Ford,Convoy,4IX2Grj8vRfIHigJJDuP2M,0.0245,0.687,252293,0.874,1.78e-05,5,0.228,-7.064,1,0.083,111.964,4,0.712
279,Alan Jackson,Summertime Blues,5KfKA2PvM5hgkOE8graocF,0.324,0.617,192213,0.885,5.28e-05,7,0.127,-4.992,1,0.0381,160.923,4,0.968
280,The Chicks,I Can Love You Better,4TzLkmwhBU3xmn3HHnTi1P,0.343,0.797,233053,0.696,0.0,9,0.0613,-6.948,1,0.0318,119.841,4,0.653
281,John Denver,"Blow Up Your TV (Spanish Pipe Dream) - Live at Five Seasons Center, Cedar Rapids, IA - December 1987",61j263XfUAO5tjLvysp0bc,0.743,0.609,126467,0.464,0.0,9,0.856,-7.382,1,0.0282,102.826,4,0.73
282,Whitey Morgan and the 78's,Where Do Ya Want It_,3vNkxik5j3ZhlNl7OxdiSW,0.0733,0.742,165200,0.693,0.0033,2,0.0983,-6.608,1,0.0425,117.045,4,0.902
283,Garrett Hedlund,Hide Me Babe,6Iux2Lmu9IkojTaBS6VVGf,0.965,0.564,188573,0.153,1.09e-05,0,0.165,-14.024,1,0.0365,124.194,4,0.203
284,Lady A,If I Knew Then,6t2leVYGXBwJTHCMhCzEsz,0.583,0.635,255587,0.4,0.0,4,0.136,-7.022,1,0.0278,105.813,3,0.174
285,Zac Brown Band,Oh My Sweet Carolina - Live,4BpeZYMxYRgf2G0LD9xJIP,0.128,0.366,281053,0.49,2.78e-05,3,0.959,-8.075,1,0.0296,134.89,4,0.284
286,Zac Brown Band,Colder Weather (feat. Little Big Town) [Live] [Pass the Jar - Zac Brown Band and Friends Live from the Fabulous Fox Theatre in Atlanta],6zshANE5F24ouL8THcKfxc,0.616,0.382,269533,0.471,0.0,3,0.91,-7.643,1,0.0344,139.3,4,0.253
287,Ryan Bingham,The Poet,6ky22lfaJkoGgDRE6W5xUn,0.852,0.484,296267,0.245,0.00694,9,0.114,-15.448,1,0.0311,102.063,4,0.0775
288,Alan Jackson,Good Time,3tainZnSOXMe4QxN1aXI34,0.0762,0.652,306267,0.901,1.67e-06,9,0.324,-5.646,1,0.0359,132.029,4,0.794
289,James Otto,Soldiers & Jesus,0lmc8uNrdZrhX3Nb6Et1Hj,0.379,0.534,285067,0.465,5.99e-05,2,0.0913,-5.692,1,0.0273,121.44,3,0.231
290,Clay Walker,Like We Never Said Goodbye,3kGbRQCTxgMzbqVi5RHy4I,0.294,0.702,181933,0.435,0.0,9,0.28,-9.176,1,0.0357,133.853,4,0.415
291,Lady A,Ready To Love Again,4jJEEPrPMTMHpabgjefRN7,0.313,0.555,173267,0.638,0.0,4,0.122,-5.012,1,0.027,102.676,4,0.185
292,Tim McGraw,Back When,0ffJDm1cI0tc7s80Yay2cL,0.0627,0.604,269893,0.759,0.0,7,0.321,-4.822,1,0.0279,136.045,4,0.663
293,The Band Perry,Hip To My Heart,7lziWneADP2p0aXKr5VsII,0.299,0.694,179080,0.659,0.0,0,0.118,-3.953,1,0.0274,113.953,4,0.883
294,Billy Currington,Until You,3QFGQhBdjn4gTGsUuKyGuh,0.0169,0.653,283693,0.772,0.0,2,0.0787,-4.679,1,0.0332,106.956,4,0.161
295,Rodney Atkins,Tell A Country Boy,3XcdoT2E0V79kSEhjajqYt,0.206,0.55,212013,0.803,0.0,2,0.269,-3.099,1,0.032,77.054,4,0.688
296,Alan Jackson,I Don't Even Know Your Name,6p3sBcbI7wpopEeBgxZHk7,0.0497,0.599,229853,0.93,0.0,9,0.297,-5.19,1,0.0404,128.856,4,0.827
297,Gary Allan,Today,064Pxxxs8YoqISrSloXN5T,0.229,0.403,237560,0.555,0.000138,5,0.076,-5.688,1,0.0297,135.766,4,0.279
298,Florida Georgia Line,Black Tears,1Lsrh6dwQW98CbWfCbwf57,0.161,0.458,250493,0.266,0.0,7,0.0997,-12.223,0,0.0316,139.906,4,0.0826
299,Rodney Atkins,Friends With Tractors,3XYVItLjM8ERDMABNxXzU2,0.193,0.632,212613,0.958,0.0,7,0.314,-1.919,1,0.0384,107.944,4,0.793
300,Lee Brice,Beautiful Every Time,19bOTe6YIbLkO3aAokHKzB,0.133,0.437,210107,0.74,0.0,11,0.0967,-4.525,1,0.0484,149.81,3,0.558
301,The Chicks,White Trash Wedding,6GB91cCi1sEd4fguawG1vb,0.127,0.554,139067,0.704,0.00305,0,0.0723,-7.211,1,0.0553,162.089,4,0.337
302,Tech N9ne Collabos,KC Tea,2iLTaymYzJtKxanHsFw5rc,0.082,0.859,241947,0.67,0.0,6,0.487,-6.089,0,0.221,95.989,4,0.659
303,Cory Morrow,Lead Me On,1r2kWVu2345WJZVMDFGHTj,0.00804,0.494,210373,0.819,0.0,7,0.143,-3.894,1,0.0296,149.98,4,0.479
304,Josh Abbott Band,Road Trippin,64h3Gdm2lb8973R7GfaZbk,0.267,0.518,190427,0.664,0.0,2,0.101,-6.533,1,0.0253,90.062,4,0.465
